onset,duration,description
2007-01-01 23:25:55,30.0,NonCAP
2007-01-01 23:26:02,7.0,MCAP-A3
2007-01-01 23:26:32,30.0,NonCAP
2007-01-01 23:27:02,30.0,NonCAP
2007-01-01 23:27:32,30.0,NonCAP
2007-01-01 23:28:02,30.0,NonCAP
2007-01-01 23:28:32,30.0,NonCAP
2007-01-01 23:29:02,30.0,NonCAP
2007-01-01 23:29:32,30.0,NonCAP
2007-01-01 23:30:02,30.0,NonCAP
2007-01-01 23:30:32,30.0,NonCAP
2007-01-01 23:31:02,30.0,NonCAP
2007-01-01 23:31:32,30.0,NonCAP
2007-01-01 23:32:02,30.0,NonCAP
2007-01-01 23:32:32,30.0,NonCAP
2007-01-01 23:33:02,30.0,NonCAP
2007-01-01 23:33:32,30.0,NonCAP
2007-01-01 23:34:02,30.0,NonCAP
2007-01-01 23:34:16,14.0,MCAP-A3
2007-01-01 23:34:46,30.0,NonCAP
2007-01-01 23:35:16,30.0,NonCAP
2007-01-01 23:35:46,30.0,NonCAP
2007-01-01 23:36:16,30.0,NonCAP
2007-01-01 23:36:46,30.0,NonCAP
2007-01-01 23:37:16,30.0,NonCAP
2007-01-01 23:37:46,30.0,NonCAP
2007-01-01 23:38:16,30.0,NonCAP
2007-01-01 23:38:46,30.0,NonCAP
2007-01-01 23:39:12,26.0,MCAP-A3
2007-01-01 23:39:42,30.0,NonCAP
2007-01-01 23:39:45,3.0,MCAP-A3
2007-01-01 23:39:49,4.0,MCAP-A3
2007-01-01 23:40:19,30.0,NonCAP
2007-01-01 23:40:49,30.0,NonCAP
2007-01-01 23:41:19,30.0,NonCAP
2007-01-01 23:41:49,30.0,NonCAP
2007-01-01 23:42:19,30.0,NonCAP
2007-01-01 23:42:49,30.0,NonCAP
2007-01-01 23:42:55,6.0,MCAP-A3
2007-01-01 23:43:25,30.0,NonCAP
2007-01-01 23:43:37,12.0,MCAP-A3
2007-01-01 23:44:07,30.0,NonCAP
2007-01-01 23:44:37,30.0,NonCAP
2007-01-01 23:44:40,3.0,MCAP-A1
2007-01-01 23:45:10,30.0,NonCAP
2007-01-01 23:45:33,23.0,MCAP-A3
2007-01-01 23:46:03,30.0,NonCAP
2007-01-01 23:46:33,30.0,NonCAP
2007-01-01 23:47:03,30.0,NonCAP
2007-01-01 23:47:33,30.0,NonCAP
2007-01-01 23:47:50,17.0,MCAP-A3
2007-01-01 23:48:20,30.0,NonCAP
2007-01-01 23:48:50,30.0,NonCAP
2007-01-01 23:49:20,30.0,NonCAP
2007-01-01 23:49:50,30.0,NonCAP
2007-01-01 23:49:57,7.0,MCAP-A1
2007-01-01 23:50:27,30.0,NonCAP
2007-01-01 23:50:31,4.0,MCAP-A1
2007-01-01 23:51:01,30.0,NonCAP
2007-01-01 23:51:31,30.0,NonCAP
2007-01-01 23:51:34,3.0,MCAP-A1
2007-01-01 23:52:04,30.0,NonCAP
2007-01-01 23:52:34,30.0,NonCAP
2007-01-01 23:53:04,30.0,NonCAP
2007-01-01 23:53:34,30.0,NonCAP
2007-01-01 23:54:04,30.0,NonCAP
2007-01-01 23:54:18,14.0,MCAP-A3
2007-01-01 23:54:48,30.0,NonCAP
2007-01-01 23:55:18,30.0,NonCAP
2007-01-01 23:55:34,16.0,MCAP-A3
2007-01-01 23:56:04,30.0,NonCAP
2007-01-01 23:56:13,9.0,MCAP-A3
2007-01-01 23:56:43,30.0,NonCAP
2007-01-01 23:56:55,12.0,MCAP-A2
2007-01-01 23:57:25,30.0,NonCAP
2007-01-01 23:57:55,30.0,NonCAP
2007-01-01 23:58:25,30.0,NonCAP
2007-01-01 23:58:28,3.0,MCAP-A1
2007-01-01 23:58:58,30.0,NonCAP
2007-01-01 23:59:28,30.0,NonCAP
2007-01-01 23:59:59,31.0,MCAP-A3
2007-01-02 00:00:29,30.0,NonCAP
2007-01-02 00:00:59,30.0,NonCAP
2007-01-02 00:01:08,9.0,MCAP-A3
2007-01-02 00:01:11,3.0,MCAP-A1
2007-01-02 00:01:41,30.0,NonCAP
2007-01-02 00:02:11,30.0,NonCAP
2007-01-02 00:02:18,7.0,MCAP-A2
2007-01-02 00:02:48,30.0,NonCAP
2007-01-02 00:03:18,30.0,NonCAP
2007-01-02 00:03:48,30.0,NonCAP
2007-01-02 00:04:18,30.0,NonCAP
2007-01-02 00:04:48,30.0,NonCAP
2007-01-02 00:04:52,4.0,MCAP-A1
2007-01-02 00:05:22,30.0,NonCAP
2007-01-02 00:05:52,30.0,NonCAP
2007-01-02 00:05:55,3.0,MCAP-A1
2007-01-02 00:06:25,30.0,NonCAP
2007-01-02 00:06:55,30.0,NonCAP
2007-01-02 00:06:59,4.0,MCAP-A1
2007-01-02 00:07:29,30.0,NonCAP
2007-01-02 00:07:59,30.0,NonCAP
2007-01-02 00:08:11,12.0,MCAP-A3
2007-01-02 00:08:41,30.0,NonCAP
2007-01-02 00:09:11,30.0,NonCAP
2007-01-02 00:09:41,30.0,NonCAP
2007-01-02 00:10:11,30.0,NonCAP
2007-01-02 00:10:41,30.0,NonCAP
2007-01-02 00:11:11,30.0,NonCAP
2007-01-02 00:11:15,4.0,MCAP-A1
2007-01-02 00:11:45,30.0,NonCAP
2007-01-02 00:12:15,30.0,NonCAP
2007-01-02 00:12:21,6.0,MCAP-A1
2007-01-02 00:12:27,6.0,MCAP-A1
2007-01-02 00:12:57,30.0,NonCAP
2007-01-02 00:13:08,11.0,MCAP-A1
2007-01-02 00:13:38,30.0,NonCAP
2007-01-02 00:14:08,30.0,NonCAP
2007-01-02 00:14:14,6.0,MCAP-A1
2007-01-02 00:14:44,30.0,NonCAP
2007-01-02 00:15:14,30.0,NonCAP
2007-01-02 00:15:18,4.0,MCAP-A1
2007-01-02 00:15:27,9.0,MCAP-A1
2007-01-02 00:15:57,30.0,NonCAP
2007-01-02 00:16:05,8.0,MCAP-A1
2007-01-02 00:16:35,30.0,NonCAP
2007-01-02 00:17:05,30.0,NonCAP
2007-01-02 00:17:15,10.0,MCAP-A1
2007-01-02 00:17:45,30.0,NonCAP
2007-01-02 00:18:15,30.0,NonCAP
2007-01-02 00:18:45,30.0,NonCAP
2007-01-02 00:18:50,5.0,MCAP-A1
2007-01-02 00:19:20,30.0,NonCAP
2007-01-02 00:19:50,30.0,NonCAP
2007-01-02 00:19:56,6.0,MCAP-A1
2007-01-02 00:20:03,7.0,MCAP-A1
2007-01-02 00:20:33,30.0,NonCAP
2007-01-02 00:21:03,30.0,NonCAP
2007-01-02 00:21:33,30.0,NonCAP
2007-01-02 00:21:36,3.0,MCAP-A1
2007-01-02 00:21:41,5.0,MCAP-A1
2007-01-02 00:22:11,30.0,NonCAP
2007-01-02 00:22:21,10.0,MCAP-A1
2007-01-02 00:22:51,30.0,NonCAP
2007-01-02 00:23:21,30.0,NonCAP
2007-01-02 00:23:51,30.0,NonCAP
2007-01-02 00:23:57,6.0,MCAP-A1
2007-01-02 00:24:27,30.0,NonCAP
2007-01-02 00:24:31,4.0,MCAP-A1
2007-01-02 00:24:36,5.0,MCAP-A1
2007-01-02 00:25:06,30.0,NonCAP
2007-01-02 00:25:36,30.0,NonCAP
2007-01-02 00:26:06,30.0,NonCAP
2007-01-02 00:26:36,30.0,NonCAP
2007-01-02 00:27:06,30.0,NonCAP
2007-01-02 00:27:17,11.0,MCAP-A1
2007-01-02 00:27:47,30.0,NonCAP
2007-01-02 00:27:51,4.0,MCAP-A1
2007-01-02 00:28:21,30.0,NonCAP
2007-01-02 00:28:26,5.0,MCAP-A1
2007-01-02 00:28:56,30.0,NonCAP
2007-01-02 00:28:59,3.0,MCAP-A1
2007-01-02 00:29:29,30.0,NonCAP
2007-01-02 00:29:39,10.0,MCAP-A1
2007-01-02 00:30:09,30.0,NonCAP
2007-01-02 00:30:39,30.0,NonCAP
2007-01-02 00:31:09,30.0,NonCAP
2007-01-02 00:31:21,12.0,MCAP-A1
2007-01-02 00:31:51,30.0,NonCAP
2007-01-02 00:32:21,30.0,NonCAP
2007-01-02 00:32:51,30.0,NonCAP
2007-01-02 00:33:21,30.0,NonCAP
2007-01-02 00:33:51,30.0,NonCAP
2007-01-02 00:34:00,9.0,MCAP-A1
2007-01-02 00:34:30,30.0,NonCAP
2007-01-02 00:35:00,30.0,NonCAP
2007-01-02 00:35:17,17.0,MCAP-A1
2007-01-02 00:35:47,30.0,NonCAP
2007-01-02 00:36:02,15.0,MCAP-A1
2007-01-02 00:36:32,30.0,NonCAP
2007-01-02 00:36:37,5.0,MCAP-A1
2007-01-02 00:37:07,30.0,NonCAP
2007-01-02 00:37:16,9.0,MCAP-A1
2007-01-02 00:37:46,30.0,NonCAP
2007-01-02 00:37:57,11.0,MCAP-A1
2007-01-02 00:38:27,30.0,NonCAP
2007-01-02 00:38:57,30.0,NonCAP
2007-01-02 00:39:27,30.0,NonCAP
2007-01-02 00:39:31,4.0,MCAP-A1
2007-01-02 00:40:01,30.0,NonCAP
2007-01-02 00:40:07,6.0,MCAP-A1
2007-01-02 00:40:14,7.0,MCAP-A2
2007-01-02 00:40:44,30.0,NonCAP
2007-01-02 00:40:52,8.0,MCAP-A2
2007-01-02 00:41:22,30.0,NonCAP
2007-01-02 00:41:52,30.0,NonCAP
2007-01-02 00:42:03,11.0,MCAP-A1
2007-01-02 00:42:33,30.0,NonCAP
2007-01-02 00:42:59,26.0,MCAP-A3
2007-01-02 00:43:29,30.0,NonCAP
2007-01-02 00:43:49,20.0,MCAP-A3
2007-01-02 00:44:19,30.0,NonCAP
2007-01-02 00:44:32,13.0,MCAP-A3
2007-01-02 00:45:02,30.0,NonCAP
2007-01-02 00:45:09,7.0,MCAP-A3
2007-01-02 00:45:39,30.0,NonCAP
2007-01-02 00:45:43,4.0,MCAP-A1
2007-01-02 00:46:13,30.0,NonCAP
2007-01-02 00:46:28,15.0,MCAP-A3
2007-01-02 00:46:58,30.0,NonCAP
2007-01-02 00:47:28,30.0,NonCAP
2007-01-02 00:47:32,4.0,MCAP-A1
2007-01-02 00:47:48,16.0,MCAP-A3
2007-01-02 00:48:18,30.0,NonCAP
2007-01-02 00:48:48,30.0,NonCAP
2007-01-02 00:48:53,5.0,MCAP-A1
2007-01-02 00:49:23,30.0,NonCAP
2007-01-02 00:49:32,9.0,MCAP-A3
2007-01-02 00:50:02,30.0,NonCAP
2007-01-02 00:50:32,30.0,NonCAP
2007-01-02 00:50:46,14.0,MCAP-A3
2007-01-02 00:51:16,30.0,NonCAP
2007-01-02 00:51:23,7.0,MCAP-A3
2007-01-02 00:51:53,30.0,NonCAP
2007-01-02 00:52:02,9.0,MCAP-A3
2007-01-02 00:52:11,9.0,MCAP-A3
2007-01-02 00:52:41,30.0,NonCAP
2007-01-02 00:53:11,30.0,NonCAP
2007-01-02 00:53:18,7.0,MCAP-A2
2007-01-02 00:53:23,5.0,MCAP-A2
2007-01-02 00:53:27,4.0,MCAP-A1
2007-01-02 00:53:57,30.0,NonCAP
2007-01-02 00:54:02,5.0,MCAP-A1
2007-01-02 00:54:12,10.0,MCAP-A2
2007-01-02 00:54:42,30.0,NonCAP
2007-01-02 00:55:00,18.0,MCAP-A3
2007-01-02 00:55:30,30.0,NonCAP
2007-01-02 00:56:00,30.0,NonCAP
2007-01-02 00:56:03,3.0,MCAP-A1
2007-01-02 00:56:33,30.0,NonCAP
2007-01-02 00:57:03,30.0,NonCAP
2007-01-02 00:57:12,9.0,MCAP-A2
2007-01-02 00:57:42,30.0,NonCAP
2007-01-02 00:57:56,14.0,MCAP-A3
2007-01-02 00:58:26,30.0,NonCAP
2007-01-02 00:58:56,30.0,NonCAP
2007-01-02 00:59:26,30.0,NonCAP
2007-01-02 00:59:56,30.0,NonCAP
2007-01-02 01:00:26,30.0,NonCAP
2007-01-02 01:00:56,30.0,NonCAP
2007-01-02 01:01:26,30.0,NonCAP
2007-01-02 01:01:56,30.0,NonCAP
2007-01-02 01:02:26,30.0,NonCAP
2007-01-02 01:02:56,30.0,NonCAP
2007-01-02 01:03:26,30.0,NonCAP
2007-01-02 01:03:56,30.0,NonCAP
2007-01-02 01:04:26,30.0,NonCAP
2007-01-02 01:04:56,30.0,NonCAP
2007-01-02 01:05:26,30.0,NonCAP
2007-01-02 01:05:56,30.0,NonCAP
2007-01-02 01:06:26,30.0,NonCAP
2007-01-02 01:06:56,30.0,NonCAP
2007-01-02 01:07:26,30.0,NonCAP
2007-01-02 01:07:56,30.0,NonCAP
2007-01-02 01:08:26,30.0,NonCAP
2007-01-02 01:08:56,30.0,NonCAP
2007-01-02 01:09:26,30.0,NonCAP
2007-01-02 01:09:56,30.0,NonCAP
2007-01-02 01:10:26,30.0,NonCAP
2007-01-02 01:10:56,30.0,NonCAP
2007-01-02 01:11:26,30.0,NonCAP
2007-01-02 01:11:56,30.0,NonCAP
2007-01-02 01:12:26,30.0,NonCAP
2007-01-02 01:12:56,30.0,NonCAP
2007-01-02 01:13:26,30.0,NonCAP
2007-01-02 01:13:56,30.0,NonCAP
2007-01-02 01:14:26,30.0,NonCAP
2007-01-02 01:14:56,30.0,NonCAP
2007-01-02 01:15:26,30.0,NonCAP
2007-01-02 01:15:56,30.0,NonCAP
2007-01-02 01:16:26,30.0,NonCAP
2007-01-02 01:16:56,30.0,NonCAP
2007-01-02 01:17:26,30.0,NonCAP
2007-01-02 01:17:56,30.0,NonCAP
2007-01-02 01:18:26,30.0,NonCAP
2007-01-02 01:18:56,30.0,NonCAP
2007-01-02 01:19:26,30.0,NonCAP
2007-01-02 01:19:56,30.0,NonCAP
2007-01-02 01:20:26,30.0,NonCAP
2007-01-02 01:20:56,30.0,NonCAP
2007-01-02 01:21:26,30.0,NonCAP
2007-01-02 01:21:56,30.0,NonCAP
2007-01-02 01:22:26,30.0,NonCAP
2007-01-02 01:22:56,30.0,NonCAP
2007-01-02 01:23:26,30.0,NonCAP
2007-01-02 01:23:56,30.0,NonCAP
2007-01-02 01:24:26,30.0,NonCAP
2007-01-02 01:24:56,30.0,NonCAP
2007-01-02 01:25:07,11.0,MCAP-A3
2007-01-02 01:25:37,30.0,NonCAP
2007-01-02 01:25:42,5.0,MCAP-A3
2007-01-02 01:26:12,30.0,NonCAP
2007-01-02 01:26:20,8.0,MCAP-A3
2007-01-02 01:26:50,30.0,NonCAP
2007-01-02 01:27:00,10.0,MCAP-A3
2007-01-02 01:27:30,30.0,NonCAP
2007-01-02 01:28:00,30.0,NonCAP
2007-01-02 01:28:30,30.0,NonCAP
2007-01-02 01:28:33,3.0,MCAP-A2
2007-01-02 01:29:03,30.0,NonCAP
2007-01-02 01:29:33,30.0,NonCAP
2007-01-02 01:30:03,30.0,NonCAP
2007-01-02 01:30:33,30.0,NonCAP
2007-01-02 01:31:03,30.0,NonCAP
2007-01-02 01:31:33,30.0,NonCAP
2007-01-02 01:32:03,30.0,NonCAP
2007-01-02 01:32:07,4.0,MCAP-A2
2007-01-02 01:32:37,30.0,NonCAP
2007-01-02 01:33:07,30.0,NonCAP
2007-01-02 01:33:37,30.0,NonCAP
2007-01-02 01:34:07,30.0,NonCAP
2007-01-02 01:34:11,4.0,MCAP-A1
2007-01-02 01:34:41,30.0,NonCAP
2007-01-02 01:35:04,23.0,MCAP-A3
2007-01-02 01:35:34,30.0,NonCAP
2007-01-02 01:35:39,5.0,MCAP-A3
2007-01-02 01:36:05,26.0,MCAP-A3
2007-01-02 01:36:35,30.0,NonCAP
2007-01-02 01:36:44,9.0,MCAP-A3
2007-01-02 01:37:14,30.0,NonCAP
2007-01-02 01:37:23,9.0,MCAP-A3
2007-01-02 01:37:53,30.0,NonCAP
2007-01-02 01:38:03,10.0,MCAP-A3
2007-01-02 01:38:33,30.0,NonCAP
2007-01-02 01:38:37,4.0,MCAP-A2
2007-01-02 01:39:07,30.0,NonCAP
2007-01-02 01:39:37,30.0,NonCAP
2007-01-02 01:40:07,30.0,NonCAP
2007-01-02 01:40:37,30.0,NonCAP
2007-01-02 01:41:07,30.0,NonCAP
2007-01-02 01:41:37,30.0,NonCAP
2007-01-02 01:41:50,13.0,MCAP-A3
2007-01-02 01:42:20,30.0,NonCAP
2007-01-02 01:42:50,30.0,NonCAP
2007-01-02 01:43:20,30.0,NonCAP
2007-01-02 01:43:24,4.0,MCAP-A1
2007-01-02 01:43:54,30.0,NonCAP
2007-01-02 01:44:24,30.0,NonCAP
2007-01-02 01:44:54,30.0,NonCAP
2007-01-02 01:45:24,30.0,NonCAP
2007-01-02 01:45:54,30.0,NonCAP
2007-01-02 01:46:24,30.0,NonCAP
2007-01-02 01:46:54,30.0,NonCAP
2007-01-02 01:47:24,30.0,NonCAP
2007-01-02 01:47:54,30.0,NonCAP
2007-01-02 01:48:24,30.0,NonCAP
2007-01-02 01:48:54,30.0,NonCAP
2007-01-02 01:49:24,30.0,NonCAP
2007-01-02 01:49:31,7.0,MCAP-A1
2007-01-02 01:50:01,30.0,NonCAP
2007-01-02 01:50:05,4.0,MCAP-A1
2007-01-02 01:50:24,19.0,MCAP-A3
2007-01-02 01:50:54,30.0,NonCAP
2007-01-02 01:51:24,30.0,NonCAP
2007-01-02 01:51:54,30.0,NonCAP
2007-01-02 01:52:24,30.0,NonCAP
2007-01-02 01:52:54,30.0,NonCAP
2007-01-02 01:52:58,4.0,MCAP-A1
2007-01-02 01:53:28,30.0,NonCAP
2007-01-02 01:53:34,6.0,MCAP-A1
2007-01-02 01:54:04,30.0,NonCAP
2007-01-02 01:54:08,4.0,MCAP-A1
2007-01-02 01:54:38,30.0,NonCAP
2007-01-02 01:54:43,5.0,MCAP-A1
2007-01-02 01:55:13,30.0,NonCAP
2007-01-02 01:55:43,30.0,NonCAP
2007-01-02 01:55:47,4.0,MCAP-A1
2007-01-02 01:56:17,30.0,NonCAP
2007-01-02 01:56:21,4.0,MCAP-A1
2007-01-02 01:56:51,30.0,NonCAP
2007-01-02 01:57:21,30.0,NonCAP
2007-01-02 01:57:51,30.0,NonCAP
2007-01-02 01:58:21,30.0,NonCAP
2007-01-02 01:58:31,10.0,MCAP-A1
2007-01-02 01:59:01,30.0,NonCAP
2007-01-02 01:59:31,30.0,NonCAP
2007-01-02 02:00:01,30.0,NonCAP
2007-01-02 02:00:31,30.0,NonCAP
2007-01-02 02:00:40,9.0,MCAP-A1
2007-01-02 02:00:44,4.0,MCAP-A1
2007-01-02 02:01:14,30.0,NonCAP
2007-01-02 02:01:44,30.0,NonCAP
2007-01-02 02:01:48,4.0,MCAP-A1
2007-01-02 02:01:52,4.0,MCAP-A1
2007-01-02 02:02:22,30.0,NonCAP
2007-01-02 02:02:52,30.0,NonCAP
2007-01-02 02:03:22,30.0,NonCAP
2007-01-02 02:03:27,5.0,MCAP-A1
2007-01-02 02:03:57,30.0,NonCAP
2007-01-02 02:04:07,10.0,MCAP-A1
2007-01-02 02:04:37,30.0,NonCAP
2007-01-02 02:05:07,30.0,NonCAP
2007-01-02 02:05:10,3.0,MCAP-A1
2007-01-02 02:05:40,30.0,NonCAP
2007-01-02 02:06:10,30.0,NonCAP
2007-01-02 02:06:40,30.0,NonCAP
2007-01-02 02:07:10,30.0,NonCAP
2007-01-02 02:07:27,17.0,MCAP-A3
2007-01-02 02:07:57,30.0,NonCAP
2007-01-02 02:08:27,30.0,NonCAP
2007-01-02 02:08:57,30.0,NonCAP
2007-01-02 02:09:01,4.0,MCAP-A1
2007-01-02 02:09:31,30.0,NonCAP
2007-01-02 02:10:01,30.0,NonCAP
2007-01-02 02:10:31,30.0,NonCAP
2007-01-02 02:11:01,30.0,NonCAP
2007-01-02 02:11:11,10.0,MCAP-A1
2007-01-02 02:11:41,30.0,NonCAP
2007-01-02 02:12:11,30.0,NonCAP
2007-01-02 02:12:18,7.0,MCAP-A1
2007-01-02 02:12:48,30.0,NonCAP
2007-01-02 02:13:18,30.0,NonCAP
2007-01-02 02:13:23,5.0,MCAP-A1
2007-01-02 02:13:53,30.0,NonCAP
2007-01-02 02:14:23,30.0,NonCAP
2007-01-02 02:14:53,30.0,NonCAP
2007-01-02 02:15:11,18.0,MCAP-A3
2007-01-02 02:15:21,10.0,MCAP-A3
2007-01-02 02:15:51,30.0,NonCAP
2007-01-02 02:16:21,30.0,NonCAP
2007-01-02 02:16:51,30.0,NonCAP
2007-01-02 02:16:55,4.0,MCAP-A2
2007-01-02 02:17:25,30.0,NonCAP
2007-01-02 02:17:55,30.0,NonCAP
2007-01-02 02:18:03,8.0,MCAP-A3
2007-01-02 02:18:33,30.0,NonCAP
2007-01-02 02:19:03,30.0,NonCAP
2007-01-02 02:19:33,30.0,NonCAP
2007-01-02 02:20:03,30.0,NonCAP
2007-01-02 02:20:15,12.0,MCAP-A3
2007-01-02 02:20:45,30.0,NonCAP
2007-01-02 02:21:15,30.0,NonCAP
2007-01-02 02:21:45,30.0,NonCAP
2007-01-02 02:21:49,4.0,MCAP-A1
2007-01-02 02:22:19,30.0,NonCAP
2007-01-02 02:22:23,4.0,MCAP-A1
2007-01-02 02:22:53,30.0,NonCAP
2007-01-02 02:23:00,7.0,MCAP-A1
2007-01-02 02:23:30,30.0,NonCAP
2007-01-02 02:23:50,20.0,MCAP-A3
2007-01-02 02:24:20,30.0,NonCAP
2007-01-02 02:24:50,30.0,NonCAP
2007-01-02 02:25:20,30.0,NonCAP
2007-01-02 02:25:50,30.0,NonCAP
2007-01-02 02:26:20,30.0,NonCAP
2007-01-02 02:26:23,3.0,MCAP-A1
2007-01-02 02:26:53,30.0,NonCAP
2007-01-02 02:27:07,14.0,MCAP-A3
2007-01-02 02:27:37,30.0,NonCAP
2007-01-02 02:27:41,4.0,MCAP-A1
2007-01-02 02:28:11,30.0,NonCAP
2007-01-02 02:28:15,4.0,MCAP-A2
2007-01-02 02:28:45,30.0,NonCAP
2007-01-02 02:29:15,30.0,NonCAP
2007-01-02 02:29:26,11.0,MCAP-A3
2007-01-02 02:29:32,6.0,MCAP-A3
2007-01-02 02:30:02,30.0,NonCAP
2007-01-02 02:30:06,4.0,MCAP-A2
2007-01-02 02:30:36,30.0,NonCAP
2007-01-02 02:30:46,10.0,MCAP-A3
2007-01-02 02:31:16,30.0,NonCAP
2007-01-02 02:31:46,30.0,NonCAP
2007-01-02 02:32:16,30.0,NonCAP
2007-01-02 02:32:46,30.0,NonCAP
2007-01-02 02:33:16,30.0,NonCAP
2007-01-02 02:33:46,30.0,NonCAP
2007-01-02 02:34:16,30.0,NonCAP
2007-01-02 02:34:46,30.0,NonCAP
2007-01-02 02:34:51,5.0,MCAP-A2
2007-01-02 02:35:21,30.0,NonCAP
2007-01-02 02:35:51,30.0,NonCAP
2007-01-02 02:36:07,16.0,MCAP-A2
2007-01-02 02:36:37,30.0,NonCAP
2007-01-02 02:37:07,30.0,NonCAP
2007-01-02 02:37:37,30.0,NonCAP
2007-01-02 02:38:07,30.0,NonCAP
2007-01-02 02:38:37,30.0,NonCAP
2007-01-02 02:39:07,30.0,NonCAP
2007-01-02 02:39:12,5.0,MCAP-A2
2007-01-02 02:39:42,30.0,NonCAP
2007-01-02 02:40:12,30.0,NonCAP
2007-01-02 02:40:42,30.0,NonCAP
2007-01-02 02:41:12,30.0,NonCAP
2007-01-02 02:41:18,6.0,MCAP-A1
2007-01-02 02:41:48,30.0,NonCAP
2007-01-02 02:42:18,30.0,NonCAP
2007-01-02 02:42:48,30.0,NonCAP
2007-01-02 02:42:56,8.0,MCAP-A2
2007-01-02 02:43:00,4.0,MCAP-A3
2007-01-02 02:43:30,30.0,NonCAP
2007-01-02 02:43:42,12.0,MCAP-A3
2007-01-02 02:43:50,8.0,MCAP-A3
2007-01-02 02:44:20,30.0,NonCAP
2007-01-02 02:44:24,4.0,MCAP-A2
2007-01-02 02:44:36,12.0,MCAP-A3
2007-01-02 02:45:06,30.0,NonCAP
2007-01-02 02:45:36,30.0,NonCAP
2007-01-02 02:46:06,30.0,NonCAP
2007-01-02 02:46:34,28.0,MCAP-A3
2007-01-02 02:47:04,30.0,NonCAP
2007-01-02 02:47:09,5.0,MCAP-A3
2007-01-02 02:47:39,30.0,NonCAP
2007-01-02 02:48:08,29.0,MCAP-A3
2007-01-02 02:48:38,30.0,NonCAP
2007-01-02 02:48:57,19.0,MCAP-A3
2007-01-02 02:49:27,30.0,NonCAP
2007-01-02 02:49:57,30.0,NonCAP
2007-01-02 02:50:27,30.0,NonCAP
2007-01-02 02:50:30,3.0,MCAP-A1
2007-01-02 02:51:00,30.0,NonCAP
2007-01-02 02:51:03,3.0,MCAP-A1
2007-01-02 02:51:33,30.0,NonCAP
2007-01-02 02:52:03,30.0,NonCAP
2007-01-02 02:52:08,5.0,MCAP-A2
2007-01-02 02:52:38,30.0,NonCAP
2007-01-02 02:52:44,6.0,MCAP-A3
2007-01-02 02:53:14,30.0,NonCAP
2007-01-02 02:53:24,10.0,MCAP-A3
2007-01-02 02:53:54,30.0,NonCAP
2007-01-02 02:54:24,30.0,NonCAP
2007-01-02 02:54:34,10.0,MCAP-A3
2007-01-02 02:55:04,30.0,NonCAP
2007-01-02 02:55:34,30.0,NonCAP
2007-01-02 02:56:04,30.0,NonCAP
2007-01-02 02:56:34,30.0,NonCAP
2007-01-02 02:57:04,30.0,NonCAP
2007-01-02 02:57:34,30.0,NonCAP
2007-01-02 02:58:04,30.0,NonCAP
2007-01-02 02:58:34,30.0,NonCAP
2007-01-02 02:59:04,30.0,NonCAP
2007-01-02 02:59:34,30.0,NonCAP
2007-01-02 03:00:04,30.0,NonCAP
2007-01-02 03:00:34,30.0,NonCAP
2007-01-02 03:01:04,30.0,NonCAP
2007-01-02 03:01:34,30.0,NonCAP
2007-01-02 03:02:04,30.0,NonCAP
2007-01-02 03:02:34,30.0,NonCAP
2007-01-02 03:03:04,30.0,NonCAP
2007-01-02 03:03:34,30.0,NonCAP
2007-01-02 03:04:04,30.0,NonCAP
2007-01-02 03:04:34,30.0,NonCAP
2007-01-02 03:05:04,30.0,NonCAP
2007-01-02 03:05:34,30.0,NonCAP
2007-01-02 03:06:04,30.0,NonCAP
2007-01-02 03:06:34,30.0,NonCAP
2007-01-02 03:07:04,30.0,NonCAP
2007-01-02 03:07:34,30.0,NonCAP
2007-01-02 03:08:04,30.0,NonCAP
2007-01-02 03:08:34,30.0,NonCAP
2007-01-02 03:09:04,30.0,NonCAP
2007-01-02 03:09:34,30.0,NonCAP
2007-01-02 03:10:04,30.0,NonCAP
2007-01-02 03:10:34,30.0,NonCAP
2007-01-02 03:11:04,30.0,NonCAP
2007-01-02 03:11:34,30.0,NonCAP
2007-01-02 03:12:04,30.0,NonCAP
2007-01-02 03:12:34,30.0,NonCAP
2007-01-02 03:13:04,30.0,NonCAP
2007-01-02 03:13:34,30.0,NonCAP
2007-01-02 03:14:04,30.0,NonCAP
2007-01-02 03:14:34,30.0,NonCAP
2007-01-02 03:15:04,30.0,NonCAP
2007-01-02 03:15:34,30.0,NonCAP
2007-01-02 03:16:04,30.0,NonCAP
2007-01-02 03:16:34,30.0,NonCAP
2007-01-02 03:17:04,30.0,NonCAP
2007-01-02 03:17:34,30.0,NonCAP
2007-01-02 03:18:04,30.0,NonCAP
2007-01-02 03:18:34,30.0,NonCAP
2007-01-02 03:18:40,6.0,MCAP-A3
2007-01-02 03:19:10,30.0,NonCAP
2007-01-02 03:19:14,4.0,MCAP-A3
2007-01-02 03:19:44,30.0,NonCAP
2007-01-02 03:20:14,30.0,NonCAP
2007-01-02 03:20:44,30.0,NonCAP
2007-01-02 03:20:52,8.0,MCAP-A3
2007-01-02 03:21:22,30.0,NonCAP
2007-01-02 03:21:52,30.0,NonCAP
2007-01-02 03:22:22,30.0,NonCAP
2007-01-02 03:22:30,8.0,MCAP-A3
2007-01-02 03:23:00,30.0,NonCAP
2007-01-02 03:23:30,30.0,NonCAP
2007-01-02 03:24:00,30.0,NonCAP
2007-01-02 03:24:30,30.0,NonCAP
